ub_dot,vb_dot,wb_dot,pb_dot,qb_dot,rb_dot,latitude_dot,longitude_dot,altitude_dot,phi_dot,theta_dot,psi_dot
-0.00442935476879897,1.7618472601006e-05,-0.000418954051853118,-5.4182585879335e-07,3.29261694844247e-05,2.02917380644577e-06,-8.2454924354021e-06,2.27013024509982e-10,-8.18680829142011,1.07947747933849e-05,9.86404888760856e-05,-3.94612214767405e-06
-0.00444447780617354,1.75645369632518e-05,-0.000419121511359758,-5.42445225749934e-07,3.29021975824687e-05,2.02821456796836e-06,-8.2454915834998e-06,2.27240207072267e-10,-8.1867211269771,1.07920635838343e-05,9.88050596067854e-05,-3.93596659701296e-06
-0.00445962185922363,1.75112059186271e-05,-0.000419289223568362,-5.43006825868255e-07,3.28781908717909e-05,2.02717209468976e-06,-8.24549072829725e-06,2.27466869037899e-10,-8.18663381996298,1.0789349430374e-05,9.89695103900196e-05,-3.92581603972232e-06
-0.00447478690104031,1.74585495945408e-05,-0.000419457189608684,-5.43516479689345e-07,3.28541493246235e-05,2.02604784033373e-06,-8.24548986978916e-06,2.27693010474849e-10,-8.18654637048008,1.07866326072634e-05,9.91338410516921e-05,-3.91567088842006e-06
-0.00448997290468777,1.74066364128741e-05,-0.000419625410637191,-5.43980022950248e-07,3.28300729148003e-05,2.02484335450148e-06,-8.24548900797028e-06,2.27918631453933e-10,-8.1864587786309,1.07839133596118e-05,9.92980514175742e-05,-3.90553154820718e-06
-0.0045051798432162,1.73555330097301e-05,-0.000419793887935525,-5.44403315685516e-07,3.28059616174592e-05,2.02356028340129e-06,-8.24548814283535e-06,2.2814373204463e-10,-8.18637104451808,1.07811919032834e-05,9.94621413133077e-05,-3.89539841620122e-06
-0.00452040768965244,1.7305304156725e-05,-0.000419962622698833,-5.447922175358e-07,3.27818154110285e-05,2.02220036470608e-06,-8.24548727437911e-06,2.28368312324835e-10,-8.18628316824437,1.0778468424842e-05,9.96261105644161e-05,-3.88527188105438e-06
-0.004535656417012,1.72560126835088e-05,-0.000420131616226987,-5.45152589574502e-07,3.27576342754608e-05,2.02076542514323e-06,-8.24548640259633e-06,2.28592372372091e-10,-8.18619514991272,1.07757430815488e-05,9.97899589963199e-05,-3.87515232250649e-06
-0.00455092599827806,1.72077194084567e-05,-0.000420300869918989,-5.45490281597442e-07,3.27334181931551e-05,2.01925737427108e-06,-8.24548552748176e-06,2.28815912254843e-10,-8.18610698962618,1.07730160013854e-05,9.99536864343466e-05,-3.86504011096033e-06
-0.00456621640642574,1.7160483069205e-05,-0.000420470384983277,-5.45811126096292e-07,3.27091671473908e-05,2.0176782023836e-06,-8.24548464903017e-06,2.29038932056164e-10,-8.18601868748797,1.07702872831253e-05,0.000100117292703735,-3.85493560705773e-06
-0.00458152761440797,1.71143602588754e-05,-0.000420640162868972,-5.46120924723612e-07,3.26848811265417e-05,2.01602998093812e-06,-8.24548376723633e-06,2.29261431855779e-10,-8.18593024360144,1.07675569964465e-05,0.000100280777629657,-3.84483916129338e-06
-0.00459685959515813,1.70694053652182e-05,-0.000420810204898231,-5.46425447873988e-07,3.26605601207381e-05,2.01431484950465e-06,-8.24548288209503e-06,2.29483411730652e-10,-8.18584165807009,1.0764825182097e-05,0.000100444141037221,-3.83475111363039e-06
-0.00461221232159011,1.70256705141264e-05,-0.000420980512454341,-5.46730422671964e-07,3.26362041205959e-05,2.01253502075911e-06,-8.24548199360104e-06,2.29704871760227e-10,-8.18575293099757,1.07620918520928e-05,0.000100607382751497,-3.82467179314504e-06
-0.00462758576660739,1.69832055163321e-05,-0.000421151086954973,-5.47041519236258e-07,3.26118131235747e-05,2.01069277355463e-06,-8.24548110174916e-06,2.29925812031685e-10,-8.18566406248765,1.07593569899324e-05,0.00010077050259752,-3.81460151768938e-06
-0.00464297990308223,1.69420578191208e-05,-0.000421321929875748,-5.47364359891999e-07,3.25873871269098e-05,2.00879044606894e-06,-8.24548020653419e-06,2.30146232626673e-10,-8.18557505264429,1.07566205508945e-05,0.000100933500400307,-3.80454059356824e-06
-0.00465839470387828,1.69022724594009e-05,-0.000421493042549428,-5.47704489189082e-07,3.25629261299398e-05,2.00683043611096e-06,-8.24547930795093e-06,2.30366133631234e-10,-8.18548590157155,1.07538824623381e-05,0.000101096375984877,-3.79448931524713e-06
-0.00467383014184102,1.68638920234984e-05,-0.000421664426461559,-5.48067383310333e-07,3.25384301381943e-05,2.00481519486584e-06,-8.24547840599418e-06,2.30585515131832e-10,-8.18539660937365,1.07511426240579e-05,0.000101259129176259,-3.78444796506272e-06
-0.00468928618979051,1.68269566114962e-05,-0.000421836083029366,-5.4845843913364e-07,3.25138991604521e-05,2.00274722272707e-06,-8.24547750065877e-06,2.30804377220671e-10,-8.18530717615496,1.07484009086822e-05,0.00010142175979951,-3.77441681297538e-06
-0.00470476282053753,1.6791503800191e-05,-0.00042200801365538,-5.48882960389508e-07,3.24893332049448e-05,2.00062906739004e-06,-8.24547659193952e-06,2.31022719987116e-10,-8.18521760201999,1.07456571620674e-05,0.000101584267679723,-3.76439611632224e-06
-0.00472026000687147,1.6757568616518e-05,-0.000422180219845657,-5.49346160484453e-07,3.24647322849792e-05,1.99846331502987e-06,-8.24547567983126e-06,2.31240543523026e-10,-8.18512788707339,1.0742911203787e-05,0.000101746652642061,-3.75438611960268e-06
-0.00473577772156636,1.67251835131566e-05,-0.000422352702985643,-5.49853149709293e-07,3.24400964196212e-05,1.99625259215101e-06,-8.24547476432881e-06,2.31457847923473e-10,-8.18503803141995,1.07401628276043e-05,0.000101908914511761,-3.74438705428703e-06
-0.0047513159373775,1.66943783442984e-05,-0.000422525464481342,-5.50408931031303e-07,3.24154256269311e-05,1.99399955574709e-06,-8.24547384542703e-06,2.31674633282818e-10,-8.18494803516463,1.07374118019904e-05,0.00010207105311415,-3.73439913863148e-06
-0.00476687462703741,1.66651803489133e-05,-0.000422698505772628,-5.51018391330289e-07,3.23907199300774e-05,1.99170689324945e-06,-8.24547292312076e-06,2.3189089970008e-10,-8.1848578984125,1.07346578706987e-05,0.000102233068274655,-3.72442257753092e-06
-0.00478245376327292,1.66376141383518e-05,-0.000422871828208011,-5.51686299948477e-07,3.23659793570529e-05,1.98937731621223e-06,-8.24547199740484e-06,2.32106647270395e-10,-8.1847676212688,1.07319007533379e-05,0.000102394959818842,-3.71445756237849e-06
-0.00479805331878914,1.66117016889866e-05,-0.000423045433224023,-5.52417298212501e-07,3.23412039399729e-05,1.98701355793177e-06,-8.24547106827415e-06,2.3232187609966e-10,-8.18467720383888,1.07291401459902e-05,0.00010255672757241,-3.70450427096066e-06
-0.00481367326627217,1.65874623304044e-05,-0.000423219322176809,-5.53215900656355e-07,3.23163937092567e-05,1.9846183648146e-06,-8.24547013572353e-06,2.32536586291372e-10,-8.18458664622829,1.0726375721848e-05,0.000102718371361224,-3.6945628673576e-06
-0.00482931357839711,1.65649127498477e-05,-0.000423393496361221,-5.54086478392181e-07,3.22915487022315e-05,1.98219449968983e-06,-8.24546919974788e-06,2.32750777947369e-10,-8.18449594854266,1.07236071318942e-05,0.00010287989101132,-3.68463350187337e-06
-0.00484497422781642,1.65440669915436e-05,-0.000423567957164684,-5.55033267732234e-07,3.2266668962644e-05,1.97974472944881e-06,-8.24546826034206e-06,2.32964451177849e-10,-8.18440511088781,1.0720834005584e-05,0.000103041286348933,-3.67471631099056e-06
-0.00486065518717021,1.65249364627712e-05,-0.000423742705867758,-5.56060351377235e-07,3.22417545304821e-05,1.97727182883515e-06,-8.24546731750096e-06,2.33177606088209e-10,-8.18431413336969,1.07180559515706e-05,0.000103202557200501,-3.66481141733247e-06
-0.00487635642908292,1.65075299437302e-05,-0.000423917743695573,-5.57171672584994e-07,3.22168054550198e-05,1.97477856860148e-06,-8.24546637121947e-06,2.33390242793701e-10,-8.18422301609438,1.07152725584576e-05,0.000103363703392693,-3.65491892966004e-06
-0.00489207792616232,1.6491853603378e-05,-0.00042409307192972,-5.58371006697383e-07,3.21918217874643e-05,1.97226771918214e-06,-8.24546542149249e-06,2.33602361406264e-10,-8.18413175916812,1.07124833955409e-05,0.000103524724752423,-3.64503894287925e-06
-0.00490781965099744,1.64779110116318e-05,-0.00042426869174314,-5.59661979803989e-07,3.21668035808841e-05,1.96974203961426e-06,-8.24546446831491e-06,2.33813962039908e-10,-8.18404036269729,1.07096880136153e-05,0.00010368562110687,-3.63517153806979e-06
-0.00492358157616917,1.64657031636693e-05,-0.000424444604304058,-5.61048052605442e-07,3.21417508930903e-05,1.96720427976612e-06,-8.24546351168164e-06,2.34025044811449e-10,-8.18394882678841,1.07068859457651e-05,0.000103846392283488,-3.62531678254013e-06
-0.00493936367423699,1.64552285049374e-05,-0.000424620810785366,-5.62532517462182e-07,3.21166637843044e-05,1.96465717096807e-06,-8.24546255158761e-06,2.34235609836607e-10,-8.18385715154814,1.07040767081828e-05,0.000104007038110027,-3.61547472989317e-06
-0.0049551659177504,1.64464829546617e-05,-0.000424797312231152,-5.64118502096532e-07,3.20915423228747e-05,1.96210342664674e-06,-8.24546158802773e-06,2.34445657244639e-10,-8.18376533708329,1.07012598010267e-05,0.000104167558414547,-3.60564542011372e-06
-0.00497098827923423,1.6439459940637e-05,-0.000424974109734255,-5.65808957963214e-07,3.2066386570559e-05,1.95954573771367e-06,-8.24546062099692e-06,2.34655187151249e-10,-8.18367338350081,1.06984347092441e-05,0.000104327953025446,-3.59582887968454e-06
-0.00498683073121079,1.64341504324182e-05,-0.000425151204289889,-5.67606663505382e-07,3.20411966001134e-05,1.95698676466619e-06,-8.24545965049013e-06,2.34864199687114e-10,-8.1835812909078,1.06956009034582e-05,0.000104488221771455,-3.58602512170329e-06
-0.0050026932461771,1.64305429782481e-05,-0.000425328596842821,-5.69514222626963e-07,3.20159724862831e-05,1.95442913931808e-06,-8.2454586765023e-06,2.35072694975409e-10,-8.1834890594115,1.06927578408435e-05,0.000104648364481668,-3.57623414603221e-06
-0.00501857579662136,1.64286237475539e-05,-0.000425506288280982,-5.71534058849298e-07,3.19907143041413e-05,1.95187546101516e-06,-8.24545769902836e-06,2.35280673151045e-10,-8.18339668911928,1.06899049660112e-05,0.000104808380985553,-3.56645593945952e-06
-0.0050344783550188,1.64283765712411e-05,-0.000425684279569745,-5.73668412834673e-07,3.19654221342417e-05,1.94932828832751e-06,-8.24545671806328e-06,2.35488134342809e-10,-8.18330418013866,1.06870417119069e-05,0.000104968271112979,-3.55669047587613e-06
-0.00505040089382675,1.64297829926093e-05,-0.00042586257144803,-5.75919345652088e-07,3.19400960599916e-05,1.9467901418693e-06,-8.245455733602e-06,2.35695078683311e-10,-8.18321153257732,1.06841675007177e-05,0.000105128034694209,-3.54693771647519e-06
-0.005066343385485,1.64328223130688e-05,-0.000426041164643443,-5.7828873826247e-07,3.19147361664612e-05,1.94426349452838e-06,-8.2454547456395e-06,2.35901506309642e-10,-8.18311874654306,1.06812817447895e-05,0.000105287671559938,-3.53719760996436e-06
-0.0050823058024277,1.64374716465936e-05,-0.000426220059984307,-5.80778280061514e-07,3.18893425431153e-05,1.94175077428909e-06,-8.24545375417075e-06,2.36107417359387e-10,-8.18302582214383,1.06783838475388e-05,0.000105447181541285,-3.52747009279413e-06
-0.00509828811707152,1.64437059762356e-05,-0.000426399258018916,-5.83389483422584e-07,3.18639152779308e-05,1.93925435977607e-06,-8.24545275919072e-06,2.36312811971258e-10,-8.18293275948773,1.06754732043832e-05,0.000105606564469826,-3.51775508940567e-06
-0.00511429030181278,1.64514982063038e-05,-0.000426578759423302,-5.86123667572604e-07,3.18384544681447e-05,1.93677657302353e-06,-8.2454517606944e-06,2.36517690290345e-10,-8.18283955868298,1.06725492036518e-05,0.000105765820177585,-3.50805251248055e-06
-0.00513031232904434,1.64608192282774e-05,-0.00042675856461943,-5.88981974207712e-07,3.18129602079805e-05,1.93431968278972e-06,-8.24545075867677e-06,2.36722052459454e-10,-8.18274621983798,1.06696112275313e-05,0.000105924948497074,-3.49836226322753e-06
-0.00514635417114033,1.64716379792275e-05,-0.000426938674215172,-5.91965358198671e-07,3.17874325971476e-05,1.93188589644313e-06,-8.24544975313284e-06,2.36925898628959e-10,-8.18265274306123,1.06666586529782e-05,0.000106083949261288,-3.48868423165871e-06
-0.00516241580046354,1.64839215065311e-05,-0.000427119088545879,-5.95074585824079e-07,3.17618717365994e-05,1.92947736253489e-06,-8.2454487440576e-06,2.37129228943469e-10,-8.1825591284614,1.06636908526331e-05,0.000106242822303721,-3.47901829690079e-06
-0.00517849718935795,1.6497635036838e-05,-0.000427299808029014,-5.98310243902722e-07,3.17362777287125e-05,1.92709616383957e-06,-8.24544773144607e-06,2.37332043556287e-10,-8.1824653761473,1.06607071957637e-05,0.00010640156745838,-3.46936432750054e-06
-0.00519459831016165,1.65127420416353e-05,-0.000427480832910145,-6.01672731923149e-07,3.17106506795859e-05,1.92474431734617e-06,-8.24544671529325e-06,2.37534342616035e-10,-8.18237148622786,1.0657707049168e-05,0.000106560184559784,-3.45972218175423e-06
-0.00521071913519283,1.65292043089632e-05,-0.000427662163512334,-6.05162274980437e-07,3.16849906970209e-05,1.92242376979006e-06,-8.24544569559418e-06,2.37736126281078e-10,-8.18227745881218,1.06546897780931e-05,0.000106718673442991,-3.45009170804791e-06
-0.0052268596367627,1.65469820175005e-05,-0.000427843799902818,-6.08778910454683e-07,3.16592978903961e-05,1.92013639908463e-06,-8.24544467234388e-06,2.37937394710751e-10,-8.18218329400949,1.06516547471286e-05,0.0001068770339436,-3.44047274520384e-06
-0.00524301978716683,1.65660338052097e-05,-0.000428025742187709,-6.12522503176316e-07,3.16335723711717e-05,1.91788401074784e-06,-8.24544364553737e-06,2.38138148061195e-10,-8.18208899192915,1.06486013211199e-05,0.000107035265897767,-3.43086512283916e-06
-0.00525919955868448,1.65863168496752e-05,-0.000428207990476361,-6.16392737877951e-07,3.16078142508495e-05,1.915668333151e-06,-8.24544261516971e-06,2.38338386495087e-10,-8.18199455268067,1.06455288660254e-05,0.000107193369142199,-3.42126866173551e-06
-0.00527539892358994,1.66077869421246e-05,-0.000428390544744219,-6.20389126442873e-07,3.15820236450157e-05,1.91349101914311e-06,-8.24544158123594e-06,2.38538110172807e-10,-8.1818999763737,1.06424367498284e-05,0.000107351343514175,-3.41168317421766e-06
-0.00529161785413482,1.66303985655384e-05,-0.000428573404880072,-6.24511005997546e-07,3.15562006691483e-05,1.91135364470399e-06,-8.24544054373111e-06,2.38737319262117e-10,-8.18180526311804,1.06393243433842e-05,0.000107509188851546,-3.402108464539e-06
-0.00530785632256982,1.66541049740198e-05,-0.000428756570710766,-6.28757548874692e-07,3.15303454407968e-05,1.90925770528266e-06,-8.24543950265028e-06,2.38936013929286e-10,-8.18171041302362,1.06361910212679e-05,0.000107666904992749,-3.39254432927741e-06
-0.00532411430111884,1.66788582732458e-05,-0.000428940042053003,-6.33127761810212e-07,3.15044580774381e-05,1.90720461438629e-06,-8.24543845798852e-06,2.39134194344096e-10,-8.18161542620052,1.06330361626328e-05,0.00010782449177681,-3.38299055773677e-06
-0.00534039176200501,1.67046094980177e-05,-0.000429123818598342,-6.37620485150637e-07,3.14785386990046e-05,1.90519570495761e-06,-8.2454374097409e-06,2.39331860675555e-10,-8.18152030275894,1.06298591520094e-05,0.000107981949043341,-3.37344693235371e-06
-0.00535668867743494,1.67313086984907e-05,-0.000429307900032462,-6.42234398519886e-07,3.14525874263984e-05,1.90323222554453e-06,-8.24543635790249e-06,2.3952901310149e-10,-8.18142504280924,1.06266593801238e-05,0.000108139276632562,-3.36391322911164e-06
-0.00537300501960345,1.67589050203233e-05,-0.000429492285968256,-6.46968027238321e-07,3.14266043799099e-05,1.9013153398717e-06,-8.24543530246839e-06,2.3972565179495e-10,-8.18132964646191,1.06234362446978e-05,0.000108296474385299,-3.35438921796256e-06
-0.00538934076069089,1.67873467857433e-05,-0.000429676975848909,-6.51819743637232e-07,3.14005896830304e-05,1.89944612791532e-06,-8.24543424343367e-06,2.39921776929112e-10,-8.18123411382759,1.06201891512092e-05,0.000108453542142973,-3.34487466325064e-06
-0.00540569587286495,1.68165815794217e-05,-0.000429861969187203,-6.56787773122663e-07,3.13745434575334e-05,1.89762558198498e-06,-8.24543318079345e-06,2.40117388686819e-10,-8.18113844501704,1.06169175136536e-05,0.000108610479747632,-3.3353693241377e-06
-0.00542207032828632,1.68465563281212e-05,-0.00043004726535583,-6.61870191572489e-07,3.1348465824908e-05,1.89585461032423e-06,-8.24543211454282e-06,2.40312487246898e-10,-8.18104264014118,1.06136207552621e-05,0.00010876728704193,-3.32587295503763e-06
-0.00543846409909712,1.68772173886502e-05,-0.000430232863753943,-6.67064937992557e-07,3.13223569092515e-05,1.89413403043741e-06,-8.24543104467689e-06,2.40507072793647e-10,-8.18094669931106,1.06102983092424e-05,0.000108923963869127,-3.31638530604569e-06
-0.00545487715743211,1.69085106287099e-05,-0.000430418763604223,-6.7236981630017e-07,3.12962168358364e-05,1.89246457694333e-06,-8.24542997119078e-06,2.40701145507747e-10,-8.18085062263787,1.06069496194446e-05,0.000109080510073114,-3.30690612338205e-06
-0.00547130947541021,1.6940381507729e-05,-0.000430604964111184,-6.77782492644374e-07,3.12700457261076e-05,1.89084689337056e-06,-8.24542889407961e-06,2.40894705580333e-10,-8.18075441023293,1.06035741410461e-05,0.000109236925498392,-3.29743514981743e-06
-0.00548776102513835,1.69727751649501e-05,-0.000430791464488146,-6.83300513602751e-07,3.12438437028082e-05,1.88928153767168e-06,-8.24542781333851e-06,2.41087753194589e-10,-8.18065806220772,1.0600171341194e-05,0.000109393209990079,-3.28797212512252e-06
-0.00550423177871657,1.70056364994762e-05,-0.000430978263841052,-6.88921300410571e-07,3.12176108914175e-05,1.88776897989611e-06,-8.24542672896261e-06,2.41280288539771e-10,-8.18056157867383,1.05967406996288e-05,0.000109549363393914,-3.27851678649649e-06
-0.00552072170822544,1.7038910249604e-05,-0.000431165361098593,-6.94642153905394e-07,3.11913474142802e-05,1.88630960258839e-06,-8.24542564094707e-06,2.41472311811305e-10,-8.180464959743,1.0593281709273e-05,0.00010970538555625,-3.26906886900873e-06
-0.00553723078573899,1.70725410819902e-05,-0.00043135275536085,-7.00460267930912e-07,3.11650533938784e-05,1.88490370015449e-06,-8.24542454928701e-06,2.41663823196937e-10,-8.18036820552712,1.05897938768216e-05,0.000109861276324055,-3.25962810603705e-06
-0.00555375898331791,1.71064736634604e-05,-0.000431540445480039,-7.06372728795468e-07,3.11387289523561e-05,1.88355148376254e-06,-8.24542345397761e-06,2.41854822895335e-10,-8.1802713161382,1.05862767232873e-05,0.000110017035544905,-3.25019422969276e-06
-0.00557030627300738,1.714065274849e-05,-0.000431728430381528,-7.1237651561938e-07,3.11123742117093e-05,1.88225307398372e-06,-8.24542235501402e-06,2.4204531109756e-10,-8.1801742916884,1.05827297845013e-05,0.000110172663066988,-3.24076697126258e-06
